balance,monthly_income,age,savings_goal,last_month_spending,num_transactions,avg_transaction,next_month_spending,spending_category
88908.90730855745,48561.08776212599,24,47714.031193140116,14542.772655936964,46,259.1067812895666,33796.60850613162,2
40787.35738443167,42553.29710874616,47,42477.43558410841,30604.674184639687,5,3742.4291882930606,23141.33730639382,2
83913.15742048116,43668.57671420212,24,21309.40951771231,18024.207533459456,43,3644.3184895704194,21163.226854670655,0
19956.85632596865,47566.8061043592,20,43863.86395834772,23265.95148552801,36,766.6755487150505,16005.193703399189,1
86180.70625610664,67100.99263022342,18,9952.847789050185,7379.065493679129,30,4196.786613896877,25333.900532105738,0
21473.979609878417,73525.08133641406,53,46627.122890435654,11342.894636739835,21,858.4515707459486,30546.11911962592,2
45755.85615043306,77320.0811902357,42,33423.95817873013,38501.89372317321,31,1575.760376287058,19382.65167369654,0
81756.58292015982,67214.2031753177,54,7447.583683504003,36154.83187064199,28,1319.9868058906886,27022.671755290223,2
23492.56846138964,38924.41374488076,18,33991.552564286525,27829.628881466757,39,1924.304783007934,29475.952240435632,1
30632.625570937733,61288.08236519253,32,48841.14443651403,21087.560908500807,46,1347.8524528608132,29889.263595535005,0
75002.73115537596,46256.18744332352,54,8141.029457658302,28651.645251332833,43,2495.859539548415,6818.813434591309,2
74803.2882891467,35280.237322763074,30,29960.946940103884,26651.360118287866,30,2096.2986186379585,35091.17319897734,2
67703.28695967676,70452.29476555536,57,38650.74573917176,24899.328946161422,42,4934.1905048187,21038.86601677668,2
72455.360002039,22305.580937739498,25,41461.63640147891,7071.197515223964,27,374.03911562830575,14184.562859367505,2
58845.19990128365,74105.71952812541,22,23622.235939435814,27148.09137315274,26,796.6887442980229,13461.757761788856,0
32661.915301625748,47688.64787748405,26,14187.495162570935,31912.201559990892,8,358.84688015215215,21905.493949538268,2
41112.63941535275,58232.08860849682,18,6905.402544757273,39792.857912595144,13,3166.6218554136412,36039.10388141357,0
26343.794512128312,59561.235332346965,53,31087.677069375113,5387.749340800839,8,367.09545932722597,18242.165358892642,2
91760.55052002655,73707.06444239218,52,25380.998162042484,30556.07086587368,11,4198.554713143004,31240.401137424014,0
62505.26152895084,58200.18093003244,19,47693.497781736995,25012.626057759317,27,2608.4992903414463,8388.65558455265,0
46076.62750872759,56836.01508560371,57,7727.22084717094,20191.826162833484,6,2682.337360449515,21661.984575287162,2
51580.52232797194,23999.122433641398,40,35842.79045507026,9464.95610999798,28,2851.8130877897515,39709.01491374575,2
95255.50056506338,51104.48131671225,26,6123.479995402573,19317.980202220668,44,936.9871609004326,31965.323097731794,2
23801.626280447217,29010.1400490225,51,12714.537951974424,17403.201404514737,35,1068.6824852609889,12368.497095421455,2
62760.68488151175,64246.026123289135,63,25411.054996527535,15599.046114255976,35,1662.204882077723,22550.451579426874,1
55529.98109960194,50733.31524876047,31,25469.25992612907,30580.78681627727,44,3008.132437527072,13176.86672769983,2
65030.88118911831,60813.6667525012,21,35856.524432013975,29525.39324494923,47,1129.5771021070511,19334.632454187824,2
11629.916543875646,22500.374036143057,47,45959.58656904905,25615.703184331906,38,670.02546295298,32302.940830723768,2
88491.15180497363,25087.520962748193,48,33756.44715117144,37853.268465268025,28,4853.572743450318,31992.86853516413,0
93890.64542352511,62979.403283760934,55,47909.0794033179,17244.903446329907,30,207.71089256715226,12983.51322658348,2
60861.986523028805,24325.060159920402,28,44672.70379450989,13533.067819856284,20,4033.217286146506,37277.8161354201,0
72698.5741489203,24275.403665915517,52,31302.49079888556,27956.615958443985,17,3961.372232917608,25739.88639676894,0
93024.94430595661,20726.508514093246,25,42520.63779134723,11958.492132809104,19,1556.3491578409703,18297.35018367051,0
73651.47708820587,77390.08389796881,20,33915.99246456353,16025.36775141986,31,764.5704184358357,22567.74532733012,0
23728.513862283522,64250.501567540414,31,8535.102391567721,12861.085402620969,8,813.5803688565748,26177.49387032103,1
61865.952415013184,41195.08451012385,30,38325.412546677944,7420.374870147543,20,3517.414924462243,24596.168614602488,2
64604.35417445703,37792.13487725931,62,9270.87985703058,33962.45595724857,34,3249.752296322251,22024.176243766236,0
48171.76041721474,40982.19378475097,49,31733.72512563706,13908.91900225814,48,3935.453803831795,22672.648143129005,2
76279.98120622506,66479.2118708709,51,36618.80926362029,21555.962617005724,34,4693.657744755613,11174.416864976016,0
94093.03132921134,59682.23666422487,62,7993.742369488486,6516.034563900918,40,3490.4440800063007,33445.65165066378,1
93301.16616160987,31111.73407204808,36,15385.759426693929,29476.88131884251,7,863.672529102073,23961.611197935537,0
50575.54342637189,30446.560120045062,55,46205.25045177424,16569.635080720178,26,1292.8688221505124,9587.795159664609,2
20191.424125667974,25903.73898280384,33,32734.152150480335,31065.78547402235,26,4226.749281278261,31815.49855539723,2
98635.70790661011,59618.16318208029,19,16082.870846473921,19434.107116375315,16,1125.599771587622,37635.539243207284,1
85500.82778013407,65862.35973330415,57,36080.5897016603,11851.446224196861,25,455.35935307695894,38155.741473293674,2
21219.641308294016,35902.785699500244,34,31854.938898276032,22961.127879871256,8,3546.0722648070273,17915.620634391045,2
92875.7694355635,21256.69766185477,51,27570.906496307678,9567.659587310392,35,2072.379141901696,9743.090574626392,0
88290.67258559154,24930.30004858564,59,48928.41387446377,20418.870595554814,48,4608.196257474928,23143.98693215728,2
56695.42514134649,78071.60209070182,33,35755.419983337895,16105.691709717028,35,3286.2498483589416,8941.323027222723,0
63214.78921704363,37726.68664864522,55,21894.84993505607,36918.58544698716,27,543.0529911791377,37689.5596479416,1
45910.24334831172,66153.388870288,19,41003.30444345906,7132.505260225198,24,4744.497179542937,11425.28695743011,2
14928.54749398282,57479.81413125583,19,44806.24818145345,29290.60949370097,19,1366.930591837205,13846.805098290743,0
40167.75174813108,42916.37837917375,43,10634.925178257414,11396.290809560258,27,1752.3412029908002,19232.278440973965,2
82256.81037382103,32341.235731733308,30,14024.884003036992,16166.577601628394,32,2071.076027049356,18410.7563995694,0
10416.882070414258,27283.185089564387,64,14730.215410750086,19542.99220717231,20,350.9990523811349,32813.20123392611,1
40014.92545220298,56900.778082332,48,36104.53142239431,36780.5281281241,41,2532.925568929964,20971.08871928368,0
45835.182423184895,66478.02683826728,51,32136.77997739775,13490.23931258388,25,704.2606062689321,10976.88910011679,2
58365.60426441306,58634.25521246784,56,32854.62041143647,8195.808089063457,19,2064.7546007729234,14352.346342012594,0
92787.00547714844,51818.1279949495,20,47334.79848602755,16154.136139668326,21,1818.477961161213,22818.96848156327,2
41171.13949293651,22517.073405898176,25,39916.01897632877,8663.658968743668,41,3886.916408789866,10160.887109914722,1
41225.7881706605,78109.32665566303,40,10757.161603030243,9500.877008619338,17,4035.5355070003825,26407.948647610494,0
76375.11232987736,67922.85149927447,31,20637.818709133146,25084.770929125934,23,851.7231237065313,24801.155729290105,2
50699.61468008265,37569.32220205788,44,24592.714077908102,7131.567658482267,34,1896.1008181582083,30014.58107337902,2
30214.434064598376,78798.21976153104,46,22818.27149364222,6082.580848774811,49,1929.4304890559754,37819.66153827787,2
50719.55645194241,56112.895378179324,56,35118.88741228456,30004.49355146742,22,841.9111752868167,36928.90963854045,0
22677.131834181986,54945.359492434785,56,45135.18964654532,17657.648319436557,18,4012.4221747508336,38112.646632409094,0
25874.828785560097,64884.390765771925,18,18772.31585852546,9388.137223185564,40,3565.418808843574,13565.045895829533,0
54853.099546553174,68706.18728540826,34,29834.471138953355,13876.446980089788,40,1032.87075285547,9604.785732377411,1
47703.29045540931,59388.71643989016,58,40523.42398611135,27473.027757333966,24,1896.9373521096154,15579.684517375697,2
92336.131096129,27685.744781972004,47,23729.81264804072,14643.779849929791,23,618.4446217969197,36327.98104682101,2
42615.45092049698,40296.050359669905,30,12565.315777968313,22308.239379214276,49,3178.212325755915,39021.87161182209,1
62252.95152502391,75685.01841956298,38,26372.793436868673,9259.33573543353,48,694.7224302882364,35076.37328746666,1
66903.78591275774,33476.93671063111,36,7485.013433436281,25583.277316190644,11,4931.077426262097,8850.620239464026,0
11178.501092950028,42330.021430250796,36,47407.25543010246,16062.718934514241,48,3925.3421659705255,38159.97993209276,0
69718.36348150395,45924.612976651755,42,8366.954233773788,26943.895208505077,8,2012.168892961576,19817.530957277508,0
26023.23701827763,46364.29938166713,39,24730.552186276018,33293.8208806408,38,2934.9632681688367,5325.860176682379,0
96496.32857225096,56776.37494967153,48,28844.656748983678,26407.624678649736,6,4565.574899460403,20483.780926186773,0
23379.645497780166,76584.55026468245,34,49338.67245292784,15351.164690825723,9,2815.086473939548,6612.420938641366,0
47316.17113543214,34441.562709950296,40,12470.982063928735,13951.029554190514,14,955.0425833499804,24035.727240639113,1
17681.470127077948,27290.082578055084,49,10149.418337556135,16459.733555670682,36,1955.6464423476807,16849.390960296798,1
99718.68266613527,31848.229391596236,27,5391.776617814461,10761.71796327767,46,4231.409838645753,21570.222675791705,1
55197.550929811834,73215.49401255617,27,12000.714659118603,11341.014779750702,45,3256.643778349128,26460.962626009095,2
63584.65155880394,58748.64875931236,53,14327.284058045043,32674.188566505876,17,3288.5494832356217,35408.038353623706,2
16036.882964958473,37154.407354349605,25,33376.142371239155,18465.64017776057,43,4347.425279873597,28166.5551765175,0
77496.442335926,68956.81633811703,37,14886.805567613017,20259.831319970504,9,4480.467981566273,20191.710396736322,1
28891.50337860272,71682.19978180616,49,5923.436662819635,25791.73129483839,14,4606.983601719237,33679.97487846277,2
90824.88604966424,70790.86032141668,31,42197.82554761199,25637.872330304166,14,564.7610469404649,36695.37481505963,2
28462.567643380644,75135.59201837327,45,21451.806545178504,7358.1905032674,42,2766.2174096191943,9191.598825126903,1
27161.894859729993,35134.4612104017,63,20916.35089613303,34103.927521818296,31,3728.496653969761,23617.6542143477,2
13289.47010632854,65302.5157247767,41,18611.556312556695,11206.42936283788,25,3808.9415411223677,14957.918590985544,2
52486.025059899934,47632.3698364484,32,48891.797471588936,30307.50726173841,12,3072.909389653019,6647.141925693159,1
60835.70199363548,70519.9131734037,39,12655.193778917666,32043.484584485832,5,917.2579424000035,28399.134328989487,2
15913.777548551712,63709.44062969679,47,45420.71287789558,30021.48369319598,32,4007.3607143141553,35196.977211072895,1
79797.48550255095,66586.84678998348,21,39956.14994629496,25264.217629395083,43,3628.545534223234,10701.592906708793,2
50795.99512732249,59369.71026086429,30,8441.597997469089,5511.314898810901,18,522.0652805902778,33434.47801683652,1
57195.124239482204,30645.726168182413,40,49402.80956753819,17613.142232710976,25,2372.6681409044436,34868.85067379296,2
49668.64722444053,52701.6151338163,25,17211.468359255472,26169.380027690342,34,952.4892576568375,37001.915493326924,2
46068.67547877934,79080.1843714705,35,9436.231716008555,18560.795357288855,25,1753.6375239935621,14284.978118011835,1
60367.62981773961,76243.28398982713,29,42319.14053565917,35221.79632194846,13,188.59735180785862,36638.357281646124,2
23971.622133764125,22590.4241478207,48,36800.39901549649,15808.079637236537,21,2061.6163552127155,16223.196415775128,1
26373.5317445744,29888.88894376623,31,32774.84626450554,15273.717736053115,9,2794.3969136654314,24331.830470942597,1
87560.70589121655,27903.726407273716,51,12019.13886645199,14309.91925824303,35,3135.9547048527256,6767.761479129875,2
95150.39159202695,63558.79459911773,35,26532.325231518284,16647.330413627842,44,3351.1026911306794,6535.838092906026,0
43597.83846517777,69067.11979141671,51,40125.02120992462,24509.17375099655,42,4197.827434202054,30213.0624456271,2
34367.02058291984,32810.681978640314,28,18663.07721647281,29745.53529954068,47,1155.7682456510772,20556.799229222685,0
67959.95889151143,50351.16157710974,58,19026.042283176866,28189.87712085748,23,690.360929948493,13970.233137922614,0
46786.075398828674,70442.181680672,29,5141.340772165495,33270.12369935178,40,4272.532142299836,11664.472360871856,2
12284.772009431037,63968.09268597503,32,12840.95307404208,36006.98984240987,37,867.4027929739844,28448.37218007263,0
24053.733762957134,52534.232329510894,48,44393.253130482546,33562.766482017294,17,4876.324398547357,5014.054040886896,1
74437.50059626577,55420.861427526375,46,24878.592123696817,5663.08911810241,18,4228.437324053321,33206.190921889895,1
69303.15477191363,50501.632814976794,43,49290.552465549525,30757.128374319607,37,2554.295368859036,7773.736214547509,0
12438.639325313514,37852.90707912923,35,22806.858360820665,12293.985076641606,33,4908.964982117924,11702.136521784181,1
29977.49457396545,53901.31957154097,49,37183.39046511086,9652.481494779393,47,577.1459726292206,18518.273835468135,2
30796.731692926427,61333.11812300544,39,17686.356930712813,27347.10746796974,40,1585.022229757998,21970.055890063628,1
70470.34692388555,72399.37495164847,55,21371.433851342008,16191.011839269322,48,3227.299633698996,17424.829053487963,0
11773.948397892775,58177.48123875488,34,13582.66944159026,6999.1007179655135,14,1815.0336555185759,16224.925774450287,2
19369.772378611648,65667.29222258949,40,20617.806582472775,9817.040703942646,35,4649.02550470588,38737.0604225616,1
81992.44768358704,29604.29809727438,41,29625.68841892894,5032.5295904486375,10,421.56783207130604,27455.2888435188,2
26069.019584890026,47693.44846518739,25,49629.77964406623,36612.82695706475,5,2792.1179770987264,5820.1534378585875,0
68747.14970666872,20559.897189625597,58,34889.077088230355,5861.629434443351,11,2995.244710236061,20056.15679555096,1
31436.450294205388,34800.73187129738,23,13966.067948374131,12330.951932832886,31,3298.367806508398,35625.30449103896,2
18949.725348341064,63587.70290678029,22,7023.264871619801,19569.197324076755,25,1352.7644943258908,15550.966524373378,2
31885.497189950867,79508.5970809618,61,10686.041659152977,17479.99640827867,32,1886.3754948473359,8309.472067103588,1
75004.02386700932,25950.685975232955,46,30314.984057287133,36910.40569194715,20,4234.03459535839,31543.467005647122,2
87012.68212956571,44089.658951677295,45,39432.21479675449,6410.113100708973,27,1055.219567953783,26210.484117762844,2
84719.78781102924,68004.25812194956,28,47318.86432853361,22927.514768696805,24,4151.652451149474,24960.937773927635,0
45746.51766566093,32242.13807773393,18,5712.042739856937,28816.78118835309,42,2857.0115722234377,6875.179586259277,0
70127.66229135815,53305.096958137176,60,28524.20637028414,37609.42907884091,29,3834.7188048510025,9917.465342843107,0
28448.586587423888,63984.27776178049,36,26189.031030042956,26712.993824330235,32,3596.6760946910103,26789.228867458984,0
36383.29572349119,56959.12701561074,26,34522.47598890668,33131.43326041169,9,1116.806327385907,12273.834451059254,0
90670.22366690078,31281.484076924968,44,30181.048450940387,7930.3728245871935,25,2887.182408525977,22642.45279119485,0
11170.173115966243,41323.07412114437,51,35916.76177621163,18507.88288279246,22,4351.843448744953,24070.85901102877,1
17695.76777690213,67027.50706912384,61,34613.716313713565,18088.149706767363,10,2217.3695603294536,14922.75165948288,0
28709.76296314246,53253.590847921,21,10265.527618607579,36020.08757595012,33,4836.294774094252,38194.88044395225,2
12387.898348643774,20313.776812574764,53,40987.30611284238,10297.990994214622,23,2315.8539904984186,34486.24373924513,1
26329.18915808176,65659.44560168563,35,10545.465907234618,10316.01603178206,37,799.6496196726349,30283.072767147947,2
62473.7404872723,22118.681296414343,32,36433.87813441117,16499.535246002946,5,2008.229932380599,7729.7853243293175,0
47928.209553324814,64744.02696387393,30,23726.5415438273,6906.311657839316,49,4763.341791313632,8714.55067581568,0
90340.45399692774,32148.833609914247,36,28123.283055946908,11386.031422837152,7,1666.6321617652857,22247.34710527345,2
83569.92055645968,77484.4088071628,23,45648.410646906974,38782.33734910073,46,4353.680983348608,10624.9672216845,2
40763.561652808836,42076.44507812506,29,45044.76769130689,19986.43789535105,25,4418.12834024126,39239.291223531596,2
33348.10900881632,39615.89698028474,54,41803.53375447633,27120.672294785276,39,1815.9139692266092,10548.20819095933,1
44172.316735054024,28933.28301994668,34,27956.677120534547,30413.894077062294,45,507.9625244480974,22061.37424123909,0
63126.5448263327,38336.25292941289,40,38130.79145602249,17843.649245252018,44,3650.333754878209,17744.23698945269,2
34125.727674058864,72599.04570969203,43,28080.367498346423,10152.947604368095,7,1626.4102651685316,27378.52475089343,0
66173.40170642207,79780.06025763485,46,44132.273711364986,12230.33556776233,29,3936.3257098621048,9516.274311129873,2
46847.04869721164,42098.5718304109,50,23124.912495480494,15964.326680321363,49,2269.008756476122,20061.07498148368,0
59684.24627667822,46916.63785727255,44,48660.59049866946,27262.3947123279,42,2477.807037478846,14614.676148250028,1
49251.3876221785,63324.256292164224,42,46954.52412029949,18939.819218116907,49,3911.7560930678305,36071.30336350908,0
36501.918358772586,73171.74682790447,27,38372.11787533035,5238.514426504485,24,1973.5803222019767,6420.499924714328,2
95360.7976265941,55582.66005120705,64,17573.71478792324,23319.251477361515,48,2271.323992082281,36980.462290226074,0
78724.52147437847,43491.54189066976,40,10924.411495696628,37252.96871675963,49,1943.3332969711485,34154.794849355014,1
22610.18581898073,44757.31045091743,38,43461.65525419389,33422.716385303764,38,1899.9685248586718,15414.975075428541,1
88162.11783081215,61737.08878980841,38,12438.602876208257,33882.39799408709,25,2677.138226817151,32625.172913698665,0
53868.807842456226,20193.095816256722,60,43441.735504880104,32827.030616214586,27,4063.1172780556385,6092.474611856164,2
90509.70042046823,57175.36024759044,30,27084.42530205622,16330.578896364828,10,1872.6647284205728,38840.294260268776,1
81986.97303525837,41329.580626481446,54,23295.05527136469,31781.78418140372,17,2668.84813063491,23430.822990642628,1
48269.21540223101,67651.83987662505,50,45643.58504754931,10010.647523391755,27,3386.563894668744,15614.835912290584,0
12022.237748810567,25579.438389387928,41,32173.294214312507,28020.065154658372,13,1420.2532868879096,17690.4124408137,1
34180.962344645144,55292.13601690343,61,30947.6303208373,27454.899833974803,21,1459.8617440217236,7324.187371117408,1
58747.07931947802,48858.37339316742,28,30144.467508097896,5894.942968140714,6,4673.724322414929,39627.23299147137,2
67013.03978435326,58539.531554313646,34,21702.628220878913,32578.954675682606,23,3645.319409322334,6375.218080274236,2
33209.89168898821,23891.2156689781,21,40353.93965881073,36613.68367832957,23,2928.2147134942134,27921.749310175066,2
22542.04666655417,54799.027245687874,64,16375.929980709785,14359.534746523768,11,3273.828266660999,20495.757469726042,0
85143.72131193693,53689.07527757142,42,47250.27320185737,33433.67534651528,46,243.56727120674998,38212.067636605025,1
98596.1962633197,53639.60566497026,47,45229.334227113235,7884.209015168187,46,3128.7045312523146,13609.990910737832,0
57312.11640724172,56209.25999578729,26,20186.614655370417,25998.87503913731,24,2596.5934787985893,23623.038837830398,1
25451.135726347315,60588.076233581734,38,37825.86964242487,21997.6402866997,13,2774.1734309192348,21882.467300396354,1
34507.65938674321,68299.33998084618,37,30795.043750231616,24107.323665815,21,1861.1767514710036,29600.325541753547,1
11655.160889272007,36189.24320769286,36,20194.218589965556,37417.182065952074,31,499.2220987934153,7380.358118334718,2
92286.89259044491,69502.96461080373,36,49483.4741597951,35496.03365363987,6,1047.3622446990557,11782.61955081742,0
20597.5974601127,49895.34093580722,29,6135.680563171889,32477.928003391495,40,4758.649094742092,12509.768703249745,0
61886.48279628282,24623.49674805987,54,16369.0713779579,14579.446018742985,23,2102.6278551275764,30835.27641945914,1
34664.96986184854,23513.05575463875,59,28403.33275000177,36913.65200401321,21,2386.747463571234,11619.854371435904,0
59876.02022642141,40054.299121763645,34,28487.885156535376,8412.769236235634,9,358.2779702818511,25072.211736184185,2
68627.83495166778,67093.81862668805,54,31501.988372550386,34866.52257955757,43,284.07452476550486,12533.53371753338,0
84676.76233364815,62460.85608445494,56,38825.427741031366,16485.602532376273,22,3614.1890905291125,35156.873252939244,1
28577.91445845429,67316.89788034439,45,33056.502373368334,6882.030908169418,11,2736.6638541934453,37976.49090713735,2
10989.624579263244,51036.143386496566,58,32012.665723761664,28427.49444842619,21,2592.6593226597065,23147.254122978415,2
22319.706706192657,46411.93987732944,52,7408.1508310869485,13094.797491058442,43,1291.3101990710766,17330.81094732124,1
91001.67776632946,28847.15160237704,64,21943.862950518425,13524.989405262117,40,3749.278584986619,13192.02212561247,0
88650.10698062637,39691.565216558694,35,15442.50828655202,15711.650818007001,44,924.3592376316102,6742.335053306531,1
63767.17919532775,46041.16197043251,31,16941.655022088897,7228.966862588086,49,1030.680243938998,14397.502666912338,0
64046.5174390288,25316.025780777032,52,29945.18634531552,11199.450046938891,8,2357.4896396065496,27898.252298086125,0
69853.30070916298,33236.71716267268,61,13977.73917183238,5179.88696549461,42,1502.7713243485105,23676.592595822378,2
25783.41507611046,55893.51764382433,58,18227.709545760386,20589.333238702537,29,1312.5686080424173,38041.44473983246,1
92297.07513324638,64139.78685435139,24,15668.811883280305,7948.9382096289955,9,3261.6644583113252,18869.70418720952,2
47689.34724028658,79900.85068357698,58,47682.632444818766,28892.841176546965,34,3289.761551570868,29285.21698149381,1
44482.46754245477,75986.79988061346,30,47509.95794769928,13246.799791707694,16,4140.133642019653,22126.29616162925,1
56702.59347545538,58553.91197211149,35,32447.370136822326,38025.0950412312,8,2146.7719781675814,22940.16755734741,2
14226.937009754954,45274.88319764432,54,46603.5110929355,35493.806958952846,28,458.11694602813617,14372.101011144112,1
24965.503188047147,58170.64188249396,30,40361.569046076795,15130.43132388729,33,1440.9652861151426,20923.27718946999,1
76423.02547837334,67139.09708481393,53,31547.654726081393,32412.540912983757,13,4902.026769664403,21477.474895444753,0
17451.88011326138,27100.171455403237,48,5289.584517355807,33113.571663268216,8,3021.6670186402403,29732.48826121269,1
64283.68985197494,44594.293381777294,19,39763.23287357318,39529.708994004366,28,3577.7117155249994,37922.39997151399,1
32081.419871318885,70388.13713813704,33,36611.975371481094,25924.399539598973,18,136.05336516453121,16526.24471188765,2
45036.60526377789,43029.97711598264,26,32686.41439770863,7868.8007125281765,9,2639.2080876943523,6477.016400345446,2
35982.43630936299,54312.33627363119,26,39219.09402571122,27639.303012423334,22,283.8904219058353,22370.329392522388,1
42010.54448184543,55266.16165173189,55,28081.497414864458,26874.291193161233,46,2889.2280392480952,24056.1466252209,0
74714.1314665821,31068.57518801836,28,36683.747209460256,27342.270209715112,23,4611.77716321677,10895.419289617033,0
36740.95440608575,41734.1264991373,39,47082.7439026922,15750.097683647404,16,4845.253739451999,31616.261219662334,2
60976.417626720744,40070.67732451593,50,21911.225713073884,35088.78547781165,22,2748.7081094057285,39472.518795452204,1
52844.53619791897,21571.80251192389,53,36865.48257052814,38581.52640343942,21,2345.2035457358584,38102.11509529613,1
69730.40488263834,21451.505833481315,62,26405.95181049314,12619.937954235304,34,4730.583761817621,11898.711358827826,0
94314.67653922823,69901.82262054642,40,35347.984331629166,8085.325534782556,28,3400.688176783806,35637.713396526626,0
75931.48874892252,36384.248598368744,62,39330.200099946385,11808.726160896942,15,418.00646973820636,29657.277274408963,0
29344.63407316811,51084.725974328925,62,7045.362519610819,33719.32487395016,39,2382.055330570738,20884.629733241905,2
12806.48215551562,37923.53441532639,51,34097.019977689786,28682.562218694664,27,1277.200590475089,23921.384801365515,1
33603.76398698425,76440.75470692043,26,15203.353298312506,27261.656981869433,21,2402.0411750985395,34736.00612438603,2
63557.01376302294,35557.805531946426,41,35151.46420134051,19062.759728829857,5,2331.7813028311725,21804.72288734306,1
14628.323213582531,45779.408764336105,25,26074.858367021607,25223.97900290025,19,2952.5095337922357,18062.25791867944,2
54672.96224811127,72363.81502907611,24,39809.87338391993,15775.59438460286,36,1848.1754027113311,22263.662255909505,1
63715.85640252003,70516.01400750852,53,10553.036684251838,21702.002779628645,13,904.9252023340475,25269.543141226717,0
40081.95017352648,31166.085070776637,35,33184.50582452878,32757.205992972955,19,2568.2252294907858,11617.71788224221,0
79382.09833712397,68158.59858774263,20,17531.182801739855,39343.45591094117,32,4167.994133294234,36531.77055934467,0
19593.842782039465,47491.21320427356,45,43384.18978987662,37637.112325643066,28,3353.6599175312513,28596.543209036485,2
16762.400356222788,48978.13232512132,23,46777.257753633836,37685.30799961871,39,1758.0025430335577,27164.412106812113,0
75536.9880583243,28008.798344956627,61,49837.923215557494,19077.830719648933,26,4684.062811518401,8482.367916322335,1
54594.218458557865,24836.09082542748,61,40820.33310922775,21407.645817737684,31,4569.817099120993,26146.08783604071,2
71956.21567849624,63676.35841842591,38,38918.033169260205,29697.238872914353,23,1125.807156982084,9233.623178347232,1
49134.46047433716,49787.66914131798,45,14697.534149039797,37276.71748179495,49,293.1461670897786,7754.4186318389675,2
32176.182991519614,46211.04215691077,57,20120.317654554892,9969.799077322963,16,3732.412670918735,23455.881347483766,1
83719.20859067797,63770.4937191438,18,25955.71437930258,15648.46523395185,24,4155.2902806108505,19097.493691627322,1
81947.42910720814,65930.77393946658,53,39802.147150201235,9873.639560793832,5,4842.536373161641,25608.359455467813,2
72522.68237689842,29534.490060161213,38,46173.46392850859,26420.298548580937,25,4460.198331032722,8122.7758820033505,2
34493.062350696644,56613.508968658476,60,13511.259501034308,15720.534891063813,49,3042.620364211433,20084.407199654044,0
63120.760018217836,28121.244936661133,52,46506.53681015463,16413.774837940073,5,2697.256462140666,11117.535026580528,0
42487.65072460241,65082.50516174274,30,36303.10935593261,7482.058582079273,14,236.42115118667283,39548.50300734408,1
18242.386599397076,59417.309376028374,27,32484.68288082674,17242.862163265716,36,1308.6165895394113,24640.257435231102,1
92558.22179160186,77396.87726500747,61,13992.857207687279,35187.37775905548,43,2352.1122834913394,29060.290132930357,1
22313.676782706527,24137.48098138527,64,7498.626476411775,13157.548416179223,26,3179.6691104094825,16389.639823891273,2
95521.36184387222,23423.28326907526,27,30580.920432857296,29331.561317352298,22,2830.533983260212,8315.862017277046,2
50140.51956621602,36931.22448159201,63,34318.20574980016,27036.992072850742,36,3738.9163494402837,39155.480197423785,0
